Category,Sub-Category,Sales,Quantity,Discount,Profit
Office Supplies,Binders,609.98,2,0.0,274.491
Office Supplies,Art,5.48,2,0.0,1.4796000000000005
Technology,Phones,391.98,2,0.0,113.67419999999998
Technology,Phones,755.96,4,0.0,204.1092
Office Supplies,Fasteners,31.12,4,0.0,0.3111999999999995
Office Supplies,Paper,6.54,1,0.0,3.0084
Office Supplies,Envelopes,12.78,1,0.0,5.7509999999999994
Office Supplies,Binders,18.464,4,0.2,6.9239999999999995
Furniture,Chairs,445.802,7,0.3,-108.26620000000001
Office Supplies,Art,2.48,1,0.0,0.8679999999999999
Office Supplies,Binders,25.9,5,0.0,12.690999999999999
Office Supplies,Paper,29.900000000000002,5,0.0,14.651
Technology,Accessories,2249.91,9,0.0,517.4793000000001
Furniture,Tables,1053.164,4,0.3,-105.31639999999993
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Furniture,Furnishings,106.68,6,0.0,33.07079999999999
Technology,Phones,119.94,6,0.0,5.996999999999986
Office Supplies,Paper,10.272000000000002,3,0.2,3.209999999999998
Furniture,Tables,512.19,5,0.3,-65.85300000000001
Office Supplies,Appliances,1.5559999999999996,2,0.8,-4.2012
Office Supplies,Binders,4.4479999999999995,2,0.2,1.4455999999999996
Furniture,Furnishings,276.69,3,0.0,49.804199999999994
Office Supplies,Fasteners,4.96,4,0.0,2.3312
Office Supplies,Art,71.92,4,0.0,20.856799999999993
Furniture,Furnishings,18.84,3,0.0,7.912800000000001
Technology,Accessories,140.97,3,0.0,19.735800000000005
Technology,Phones,470.3760000000001,3,0.2,52.917299999999955
Office Supplies,Art,6.08,2,0.0,2.0671999999999997
Technology,Phones,164.79200000000003,1,0.2,18.53909999999999
Office Supplies,Envelopes,23.36,2,0.0,11.68
Office Supplies,Binders,12.175999999999998,4,0.8,-18.87280000000001
Technology,Phones,46.384,2,0.2,5.218199999999992
Office Supplies,Storage,362.92,2,0.0,105.24679999999995
Office Supplies,Paper,9.248000000000001,2,0.2,3.3524000000000003
Technology,Phones,1889.946,9,0.4,-377.9892
Office Supplies,Storage,62.040000000000006,5,0.2,4.653000000000002
Furniture,Furnishings,396.9200000000001,5,0.2,148.845
Office Supplies,Storage,239.456,7,0.2,17.959200000000003
Office Supplies,Art,13.120000000000001,5,0.2,2.131999999999999
Office Supplies,Binders,29.36,2,0.0,13.5056
Office Supplies,Appliances,214.89999999999998,5,0.0,62.32099999999997
Office Supplies,Binders,15.92,4,0.0,7.4824
Technology,Accessories,146.45,5,0.0,48.32849999999999
Office Supplies,Storage,15.14,1,0.0,0.605599999999999
Office Supplies,Labels,5.76,2,0.0,2.6495999999999995
Technology,Copiers,1399.98,2,0.0,629.991
Office Supplies,Binders,8.952000000000002,2,0.7,-7.460000000000001
Office Supplies,Binders,8.856000000000002,6,0.7,-6.494400000000002
Furniture,Chairs,85.246,2,0.3,-1.217800000000004
Office Supplies,Envelopes,21.728,7,0.2,7.604799999999999
Furniture,Chairs,1487.04,5,0.2,148.70400000000006
Office Supplies,Envelopes,71.88,6,0.0,33.0648
Furniture,Furnishings,9.24,3,0.0,2.9567999999999994
Office Supplies,Paper,35.88,6,0.0,16.146
Office Supplies,Binders,17.04,3,0.2,5.5379999999999985
Office Supplies,Binders,931.1760000000002,3,0.2,314.2719
Furniture,Furnishings,266.35200000000003,3,0.2,-13.317600000000013
Furniture,Chairs,483.13599999999997,4,0.2,54.352799999999945
Furniture,Chairs,196.784,2,0.2,-22.138200000000012
Furniture,Bookcases,231.92000000000002,5,0.2,5.798000000000002
Office Supplies,Supplies,29.700000000000003,3,0.0,8.019
Furniture,Furnishings,13.591999999999999,2,0.6,-14.2716
Office Supplies,Paper,70.88,2,0.0,33.313599999999994
Office Supplies,Storage,114.28800000000001,1,0.2,12.857399999999984
Office Supplies,Binders,36.624,8,0.7,-24.41599999999999
Furniture,Bookcases,242.35200000000003,8,0.7,-363.5279999999999
Technology,Phones,49.61600000000001,2,0.2,4.961599999999999
Furniture,Furnishings,508.70400000000006,6,0.2,0.0
Technology,Phones,57.36,6,0.2,-14.34
Furniture,Chairs,906.6800000000001,5,0.2,68.00100000000003
Technology,Phones,719.9520000000001,6,0.2,71.99520000000001
Technology,Phones,755.9440000000002,7,0.2,66.14509999999996
Office Supplies,Binders,11.979999999999997,5,0.8,-19.16800000000001
Office Supplies,Binders,0.8979999999999998,1,0.8,-1.5715000000000008
Furniture,Furnishings,21.204000000000004,3,0.6,-11.662199999999999
Office Supplies,Envelopes,34.74,3,0.0,17.37
Technology,Phones,833.94,6,0.0,216.8244
Office Supplies,Binders,12.96,3,0.2,4.536
Office Supplies,Paper,25.92,4,0.0,12.441600000000001
Furniture,Bookcases,349.965,7,0.5,-216.97830000000002
Office Supplies,Art,22.32,5,0.2,5.301
Office Supplies,Paper,158.28,6,0.0,72.80879999999999
Office Supplies,Binders,497.93999999999994,3,0.0,224.07299999999998
Office Supplies,Appliances,533.9399999999999,3,0.0,154.84259999999995
Office Supplies,Paper,167.94,3,0.0,82.2906
Furniture,Furnishings,31.68,6,0.0,9.820799999999998
Furniture,Chairs,170.78599999999997,1,0.3,0.0
Furniture,Bookcases,198.744,4,0.3,0.0
Technology,Accessories,63.824000000000005,2,0.2,13.562599999999998
Furniture,Chairs,435.16800000000006,4,0.2,-59.83560000000004
Furniture,Bookcases,48.58,1,0.0,7.772800000000004
Technology,Accessories,47.976,3,0.2,8.395799999999994
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Office Supplies,Art,26.46,9,0.0,11.907
Office Supplies,Paper,49.12,4,0.0,23.086399999999998
Office Supplies,Fasteners,15.0,3,0.0,7.199999999999999
Office Supplies,Storage,194.7,5,0.0,9.734999999999978
Furniture,Tables,591.32,4,0.0,112.35079999999999
Office Supplies,Art,2.84,1,0.0,0.8803999999999998
Office Supplies,Storage,221.96,2,0.0,4.4392
Technology,Accessories,236.0,4,0.0,40.119999999999976
Technology,Accessories,41.94,2,0.0,15.098399999999998
Technology,Phones,52.792,1,0.2,4.619300000000003
Furniture,Chairs,563.9399999999999,3,0.0,112.78800000000001
Office Supplies,Appliances,2625.12,8,0.0,735.0336
Office Supplies,Art,17.94,3,0.0,4.485
Office Supplies,Storage,422.856,3,0.2,15.857099999999974
Furniture,Chairs,127.76400000000001,2,0.1,2.8392000000000017
Technology,Phones,3499.9300000000003,7,0.0,909.9818000000002
Office Supplies,Labels,14.399999999999999,5,0.0,6.623999999999999
Office Supplies,Paper,122.97,3,0.0,60.255300000000005
Office Supplies,Art,9.32,4,0.0,2.702799999999999
Office Supplies,Binders,122.94,3,0.0,59.01119999999999
Furniture,Furnishings,17.31,3,0.0,5.193
Office Supplies,Art,128.744,7,0.2,12.874400000000001
Furniture,Furnishings,58.248000000000005,9,0.2,11.649599999999996
Furniture,Chairs,71.246,2,0.3,-19.338199999999993
Office Supplies,Art,7.872,3,0.2,0.5903999999999994
Furniture,Chairs,887.2709999999998,3,0.3,-63.376499999999965
Office Supplies,Binders,146.86,7,0.0,70.49279999999999
Office Supplies,Binders,36.56,4,0.0,18.28
Technology,Phones,225.57599999999996,3,0.2,22.557600000000008
Office Supplies,Art,5.248,2,0.2,0.4592000000000003
Office Supplies,Art,38.256,3,0.2,4.781999999999995
Office Supplies,Paper,40.24,5,0.2,13.078000000000001
Technology,Machines,29.925,5,0.7,-21.944999999999993
Office Supplies,Paper,148.704,6,0.2,46.469999999999985
Technology,Accessories,55.92,10,0.2,16.776000000000007
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Furniture,Furnishings,25.176000000000002,3,0.6,-33.3582
Furniture,Furnishings,5.5840000000000005,2,0.6,-1.6751999999999994
Office Supplies,Storage,1297.3680000000002,9,0.2,97.30259999999998
Office Supplies,Storage,264.32,2,0.2,19.823999999999998
Office Supplies,Paper,25.92,4,0.0,12.441600000000001
Office Supplies,Art,22.959999999999997,7,0.0,6.658399999999997
Office Supplies,Paper,19.44,3,0.0,9.3312
Office Supplies,Paper,9.54,2,0.0,4.292999999999999
Office Supplies,Fasteners,5.81,1,0.0,1.8011
Office Supplies,Art,5.76,2,0.0,1.7279999999999998
Furniture,Furnishings,14.91,3,0.0,4.6221
Office Supplies,Binders,6.642000000000001,9,0.7,-4.427999999999999
Office Supplies,Paper,18.54,2,0.0,8.713799999999999
Office Supplies,Binders,679.96,5,0.2,220.98699999999997
Furniture,Tables,189.57600000000002,1,0.2,9.478799999999978
Technology,Phones,71.96,5,0.2,7.1960000000000015
Technology,Phones,539.92,5,0.2,47.24299999999997
Furniture,Chairs,725.344,4,0.2,54.400800000000004
Office Supplies,Art,7.4399999999999995,3,0.0,2.6039999999999996
Office Supplies,Appliances,39.48,1,0.0,11.054400000000001
Office Supplies,Appliances,850.5,5,0.1,245.69999999999993
Furniture,Furnishings,75.33,9,0.0,19.5858
Office Supplies,Appliances,325.63200000000006,6,0.2,28.49279999999999
Technology,Accessories,23.344,2,0.2,-1.4590000000000014
Office Supplies,Labels,16.520000000000003,5,0.2,5.368999999999998
Office Supplies,Envelopes,335.72,5,0.2,113.3055
Technology,Phones,251.94400000000002,7,0.2,88.18039999999998
Furniture,Chairs,127.30199999999999,7,0.3,-9.092999999999996
Furniture,Chairs,1207.84,8,0.0,314.0384
Office Supplies,Binders,12.53,1,0.0,5.889099999999999
Office Supplies,Art,34.58,1,0.0,10.028199999999998
Furniture,Chairs,300.98,1,0.0,87.28419999999997
Furniture,Chairs,258.75,3,0.0,77.62499999999997
Office Supplies,Art,59.519999999999996,3,0.0,15.475200000000001
Office Supplies,Envelopes,57.959999999999994,7,0.0,27.241199999999996
Furniture,Bookcases,441.96,2,0.0,101.6508
Office Supplies,Paper,68.03999999999999,6,0.0,33.3396
Technology,Machines,703.71,6,0.7,-938.28
Office Supplies,Binders,17.904000000000003,4,0.7,-14.920000000000002
Office Supplies,Binders,11.976000000000003,4,0.7,-9.1816
Technology,Accessories,67.96,5,0.2,0.8495000000000026
Furniture,Chairs,892.224,3,0.2,89.22240000000002
Technology,Machines,1299.99,2,0.5,-571.9956
Office Supplies,Binders,4.544,2,0.2,1.6472
Furniture,Chairs,1352.0320000000002,4,0.2,84.50199999999995
Furniture,Tables,1548.9900000000002,9,0.4,-464.6970000000001
Office Supplies,Envelopes,19.872,3,0.2,6.706799999999998
Technology,Accessories,119.44800000000001,3,0.2,-13.437900000000006
Office Supplies,Storage,118.16,2,0.2,-25.108999999999988
Office Supplies,Art,19.56,4,0.0,5.476800000000001
Furniture,Furnishings,80.96,4,0.0,29.145599999999995
Office Supplies,Paper,25.92,4,0.0,12.441600000000001
Office Supplies,Appliances,106.96,2,0.0,31.018399999999986
Furniture,Furnishings,187.76,4,0.0,76.9816
Office Supplies,Binders,76.77600000000001,4,0.7,-53.74319999999997
Office Supplies,Binders,53.9,5,0.0,25.871999999999996
Furniture,Furnishings,76.72800000000001,3,0.6,-53.70959999999999
Office Supplies,Binders,10.429999999999998,7,0.8,-18.252500000000005
Office Supplies,Art,99.2,5,0.0,25.792
Office Supplies,Art,15.920000000000002,5,0.2,2.785999999999998
Furniture,Furnishings,129.92,4,0.0,10.393599999999992
Office Supplies,Binders,30.4,1,0.0,13.983999999999998
Technology,Copiers,5399.91,9,0.0,2591.9568
Office Supplies,Storage,119.10000000000001,3,0.0,34.538999999999994
Office Supplies,Paper,40.08,6,0.0,19.2384
Office Supplies,Paper,59.94,3,0.0,28.171799999999998
Technology,Accessories,259.98,2,0.0,88.39320000000001
Furniture,Bookcases,170.98,1,0.0,32.4862
Furniture,Furnishings,38.97,3,0.0,4.676399999999999
Office Supplies,Paper,154.9,5,0.0,69.705
Furniture,Tables,446.068,4,0.3,0.0
Office Supplies,Appliances,152.94,3,0.0,41.293800000000005
Technology,Accessories,23.472,3,0.2,4.987799999999998
Office Supplies,Paper,195.64,4,0.0,91.95079999999999
Office Supplies,Paper,14.940000000000001,3,0.0,7.021800000000001
Technology,Accessories,1687.8,4,0.0,742.6320000000001
Furniture,Bookcases,341.96,2,0.0,78.6508
Furniture,Chairs,605.88,6,0.0,151.47000000000003
Office Supplies,Appliances,186.732,1,0.1,41.49599999999997
Office Supplies,Binders,3812.9700000000003,3,0.0,1906.4850000000001
Office Supplies,Binders,26.424,9,0.2,9.5787
Technology,Phones,625.99,1,0.0,187.79699999999997
Furniture,Tables,1568.61,9,0.0,329.4081
Office Supplies,Binders,17.3,1,0.0,8.304
Technology,Accessories,160.0,8,0.0,62.400000000000006
Office Supplies,Appliances,179.94,3,0.0,50.38320000000001
Furniture,Tables,872.94,3,0.0,157.12919999999997
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Office Supplies,Labels,88.80000000000001,6,0.0,44.400000000000006
Technology,Phones,319.968,4,0.2,35.99639999999995
Furniture,Chairs,167.888,7,0.2,14.690199999999997
Office Supplies,Paper,163.96,5,0.2,59.4355
Office Supplies,Binders,5.231999999999998,4,0.8,-8.1096
Technology,Copiers,1199.98,2,0.0,467.9922
Office Supplies,Storage,73.85,1,0.0,2.215500000000006
Office Supplies,Supplies,25.71,3,0.0,6.6846000000000005
Office Supplies,Fasteners,17.28,6,0.0,8.121599999999999
Furniture,Tables,526.582,2,0.3,-52.658199999999965
Office Supplies,Paper,11.56,2,0.0,5.6644000000000005
Technology,Phones,209.96999999999997,3,0.0,58.7916
Furniture,Tables,447.84,4,0.0,98.52479999999997
Technology,Accessories,479.97,3,0.0,163.1898
Office Supplies,Art,8.64,3,0.0,2.5056
Office Supplies,Art,11.68,2,0.0,4.2048
Technology,Accessories,40.775999999999996,3,0.2,0.5097000000000005
Office Supplies,Binders,13.698000000000002,3,0.7,-9.5886
Technology,Phones,87.8,5,0.2,32.925
Furniture,Furnishings,77.952,3,0.2,15.590399999999995
Office Supplies,Storage,147.184,2,0.2,-29.436800000000012
Office Supplies,Paper,47.952000000000005,3,0.2,16.183799999999998
Office Supplies,Appliances,250.26,6,0.0,72.57539999999997
Technology,Accessories,40.775999999999996,3,0.2,0.5097000000000005
Office Supplies,Paper,29.600000000000005,5,0.2,9.249999999999996
Office Supplies,Binders,1.9380000000000002,2,0.7,-1.3565999999999994
Technology,Accessories,159.96,4,0.0,51.18719999999999
Office Supplies,Art,59.519999999999996,3,0.0,15.475200000000001
Office Supplies,Envelopes,17.48,2,0.0,8.2156
Office Supplies,Binders,13.168000000000001,2,0.2,4.6088000000000005
Office Supplies,Appliances,40.74,3,0.0,12.222
Furniture,Chairs,179.886,1,0.3,-2.569800000000029
Office Supplies,Appliances,286.25600000000003,1,0.2,17.890999999999977
Office Supplies,Storage,24.224000000000004,2,0.2,-4.844800000000003
Office Supplies,Storage,331.536,3,0.2,-82.884
Office Supplies,Art,17.52,3,0.0,6.3072
Office Supplies,Art,17.856,4,0.2,4.2408
Technology,Accessories,431.97600000000006,3,0.2,-75.59580000000004
Furniture,Chairs,291.136,4,0.2,-25.474400000000017
Office Supplies,Envelopes,114.84800000000001,4,0.2,35.889999999999986
Office Supplies,Paper,10.688,2,0.2,3.7407999999999997
Office Supplies,Paper,15.232,4,0.2,5.521599999999999
Office Supplies,Art,12.419999999999998,3,0.0,5.2164
Office Supplies,Paper,19.44,3,0.0,9.3312
Office Supplies,Binders,70.368,4,0.2,26.387999999999998
Office Supplies,Art,12.672,9,0.2,1.4255999999999993
Technology,Phones,89.94999999999999,5,0.0,43.175999999999995
Office Supplies,Paper,6.58,2,0.0,3.0267999999999997
Technology,Accessories,94.99,1,0.0,28.496999999999986
Technology,Phones,35.12,2,0.2,13.17
Office Supplies,Paper,25.92,4,0.0,12.441600000000001
Office Supplies,Binders,7.96,2,0.0,3.7412
Technology,Phones,566.97,3,0.0,153.0819
Office Supplies,Art,9.84,3,0.0,2.853599999999999
Technology,Accessories,25.488,2,0.2,4.779
Office Supplies,Fasteners,7.5600000000000005,6,0.0,0.3024
Furniture,Furnishings,60.84,3,0.0,19.468799999999998
Office Supplies,Storage,450.04,2,0.0,58.5052
Office Supplies,Binders,34.6,2,0.0,16.608
Technology,Phones,467.97,3,0.0,140.391
Office Supplies,Binders,33.02,2,0.0,15.849600000000002
Furniture,Furnishings,17.088,2,0.2,1.0679999999999996
Office Supplies,Art,3.008,2,0.2,0.3383999999999998
Office Supplies,Paper,268.24,7,0.2,93.88399999999999
Technology,Accessories,431.1600000000001,5,0.2,107.78999999999996
Technology,Phones,43.6,4,0.0,12.208000000000002
Furniture,Furnishings,154.95,3,0.0,30.989999999999995
Office Supplies,Paper,15.552000000000003,3,0.2,5.4432
Office Supplies,Paper,42.208,2,0.2,13.717599999999997
Office Supplies,Paper,10.368000000000002,2,0.2,3.6288
Office Supplies,Art,2.2239999999999998,1,0.2,0.5559999999999999
Office Supplies,Envelopes,74.52,9,0.0,35.02439999999999
Office Supplies,Art,17.52,3,0.0,5.255999999999999
Furniture,Chairs,1779.9,5,0.0,373.7789999999998
Office Supplies,Art,219.89999999999998,5,0.0,59.373000000000005
Office Supplies,Art,7.151999999999999,3,0.2,0.7152000000000003
Office Supplies,Paper,26.720000000000002,5,0.2,9.352
Technology,Phones,1039.728,2,0.2,90.97620000000006
Office Supplies,Appliances,45.96,2,0.0,13.787999999999997
Office Supplies,Binders,456.5880000000001,2,0.7,-304.39200000000005
Technology,Machines,4499.985000000001,5,0.7,-6599.978000000001
Technology,Accessories,59.976,3,0.2,11.995199999999997
Office Supplies,Envelopes,6.12,3,0.0,2.8763999999999994
Office Supplies,Appliances,10.98,1,0.0,2.964600000000001
Office Supplies,Fasteners,7.86,3,0.0,3.6156
Office Supplies,Storage,51.449999999999996,3,0.0,13.891499999999999
Office Supplies,Binders,37.056,3,0.2,13.896
Office Supplies,Appliances,203.92,4,0.0,55.058400000000006
Technology,Phones,29.56,4,0.0,7.981200000000001
Office Supplies,Binders,8.567999999999998,3,0.8,-14.5656
Office Supplies,Storage,45.248000000000005,2,0.2,3.959199999999999
Furniture,Tables,876.3000000000001,10,0.4,-292.10000000000014
Office Supplies,Supplies,185.376,2,0.2,-34.75800000000002
Office Supplies,Labels,25.06,2,0.0,11.778199999999998
Office Supplies,Binders,2.8899999999999992,1,0.8,-4.768500000000001
Office Supplies,Fasteners,7.896000000000001,3,0.2,2.4674999999999994
Furniture,Furnishings,22.608,3,0.6,-10.173599999999997
Office Supplies,Paper,30.528,8,0.2,9.539999999999997
Office Supplies,Binders,4.8420000000000005,3,0.7,-3.3893999999999984
Office Supplies,Binders,1.7999999999999996,5,0.8,-2.880000000000001
Technology,Accessories,39.984,2,0.2,-1.4994000000000067
Office Supplies,Paper,32.400000000000006,5,0.0,15.876000000000001
Office Supplies,Paper,97.88,2,0.0,48.94
Technology,Phones,307.168,4,0.2,30.716800000000006
Office Supplies,Binders,26.9,5,0.0,13.181000000000001
Office Supplies,Envelopes,47.01,3,0.0,22.094699999999996
Technology,Phones,469.99,1,0.0,136.29709999999994
Furniture,Chairs,207.84600000000003,3,0.1,2.3093999999999895
Office Supplies,Storage,324.744,3,0.2,-77.12669999999997
Furniture,Furnishings,40.48,2,0.0,14.572799999999997
Office Supplies,Labels,12.0,4,0.2,4.199999999999999
Office Supplies,Storage,720.0640000000001,4,0.2,-63.005600000000015
Office Supplies,Storage,25.424000000000003,1,0.2,-4.767000000000002
Office Supplies,Art,2.8160000000000003,2,0.2,0.31679999999999986
Office Supplies,Binders,3.204,2,0.7,-2.5631999999999993
Office Supplies,Binders,30.828000000000007,7,0.7,-24.662400000000005
Office Supplies,Art,47.616,3,0.2,5.951999999999995
Technology,Phones,108.78399999999999,2,0.2,10.8784
Office Supplies,Paper,4.77,1,0.0,2.1464999999999996
Office Supplies,Art,7.98,3,0.0,2.0747999999999998
Furniture,Tables,550.431,3,0.3,-47.17980000000003
Furniture,Furnishings,10.56,6,0.0,4.646400000000001
Furniture,Bookcases,1497.666,2,0.15,140.95680000000004
Technology,Phones,17.52,2,0.2,-3.5040000000000022
Office Supplies,Art,113.22,3,0.0,29.4372
Office Supplies,Paper,35.88,6,0.0,17.581200000000003
Office Supplies,Binders,4535.976000000001,3,0.2,1644.2912999999999
Office Supplies,Fasteners,11.84,8,0.0,5.683199999999999
Office Supplies,Storage,592.74,6,0.0,160.03979999999999
Office Supplies,Storage,111.67200000000001,9,0.2,6.979499999999991
Office Supplies,Art,8.64,3,0.0,2.5056
Technology,Accessories,149.97,3,0.0,52.48949999999999
Furniture,Chairs,232.88,5,0.2,17.466000000000008
Furniture,Chairs,90.882,1,0.1,15.147000000000004
Technology,Phones,508.76800000000003,4,0.2,38.1576
Office Supplies,Envelopes,9.912,3,0.2,3.2213999999999996
Furniture,Chairs,63.93600000000001,3,0.2,6.393599999999996
Office Supplies,Art,59.519999999999996,3,0.0,15.475200000000001
Technology,Phones,311.97600000000006,3,0.2,38.996999999999986
Office Supplies,Binders,50.352000000000004,3,0.2,17.623199999999997
Technology,Phones,19.136000000000003,2,0.2,1.9136000000000006
Office Supplies,Art,13.120000000000001,5,0.2,2.131999999999999
Furniture,Tables,241.56799999999998,2,0.2,-15.098000000000013
Technology,Phones,479.92,2,0.2,41.99300000000001
Furniture,Chairs,307.136,4,0.2,-11.51760000000003
Office Supplies,Labels,12.6,2,0.0,5.795999999999999
Technology,Accessories,159.98,2,0.0,57.5928
Office Supplies,Envelopes,6.12,3,0.0,2.8763999999999994
Furniture,Tables,1184.72,4,0.0,106.62480000000005
Office Supplies,Appliances,45.96,2,0.0,13.787999999999997
Office Supplies,Binders,58.050000000000004,3,0.0,26.703
Office Supplies,Paper,71.28,11,0.0,34.214400000000005
Furniture,Tables,124.404,4,0.3,-21.3264
Office Supplies,Paper,154.9,5,0.0,69.705
Technology,Phones,1871.88,12,0.0,561.564
Furniture,Furnishings,16.192,2,0.6,-6.881599999999995
Office Supplies,Storage,18.936,3,0.2,-3.787200000000003
Office Supplies,Storage,12.672,3,0.2,-3.168
Office Supplies,Labels,5.04,2,0.2,1.764
Office Supplies,Paper,8.448,2,0.2,2.9568000000000003
Office Supplies,Appliances,20.387999999999995,2,0.8,-53.00880000000001
Office Supplies,Paper,9.96,2,0.0,4.880400000000001
Office Supplies,Appliances,320.64,4,0.0,89.7792
Technology,Accessories,52.0,4,0.0,23.4
Office Supplies,Binders,25.584000000000003,2,0.2,8.9544
Technology,Phones,464.0,5,0.0,134.55999999999995
Office Supplies,Appliances,235.95000000000002,3,0.0,77.86349999999999
Office Supplies,Paper,39.96,4,0.0,17.982
Office Supplies,Binders,18.528000000000002,4,0.7,-12.352
Technology,Accessories,17.9,2,0.0,3.400999999999998
Office Supplies,Storage,81.96,2,0.0,0.0
Office Supplies,Storage,272.736,3,0.2,-64.77480000000001
Office Supplies,Paper,18.496000000000002,4,0.2,6.7048000000000005
Furniture,Chairs,441.92,2,0.2,49.715999999999966
Furniture,Bookcases,127.76400000000002,6,0.7,-191.64599999999996
Office Supplies,Paper,166.44,3,0.0,79.8912
Office Supplies,Paper,13.38,2,0.0,6.1548
Technology,Accessories,24.0,2,0.2,-2.6999999999999993
Office Supplies,Envelopes,24.448,4,0.2,8.8624
Office Supplies,Labels,6.16,2,0.0,2.9568
Furniture,Chairs,915.1360000000001,4,0.2,102.95279999999988
Office Supplies,Paper,8.56,2,0.0,3.8519999999999994
Office Supplies,Paper,97.82,2,0.0,45.97539999999999
Office Supplies,Paper,31.104000000000006,6,0.2,11.2752
Office Supplies,Appliances,11.176000000000002,1,0.2,0.8382000000000005
Office Supplies,Labels,5.04,2,0.2,1.764
Furniture,Furnishings,242.17600000000004,4,0.6,-302.72
Furniture,Tables,337.176,2,0.4,-118.01160000000002
Office Supplies,Art,13.343999999999998,6,0.2,1.0008
Technology,Accessories,76.75200000000001,6,0.2,10.553399999999993
Technology,Accessories,102.33600000000001,8,0.2,14.07119999999999
Office Supplies,Paper,10.32,2,0.2,3.7409999999999997
Office Supplies,Supplies,47.32,7,0.2,5.914999999999994
Furniture,Furnishings,23.376,3,0.2,7.012800000000001
Furniture,Furnishings,16.72,5,0.2,3.3439999999999994
Furniture,Furnishings,16.192,1,0.2,4.655200000000001
Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001
Office Supplies,Art,19.89,9,0.0,5.3703
Technology,Accessories,399.98,2,0.0,171.99140000000003
Furniture,Furnishings,343.84999999999997,5,0.0,137.54000000000002
Office Supplies,Paper,106.32,3,0.0,49.97039999999999
Office Supplies,Binders,13.919999999999998,3,0.2,4.3500000000000005
Office Supplies,Binders,82.4,5,0.0,40.376000000000005
Office Supplies,Binders,6.24,2,0.0,3.0576
Office Supplies,Paper,447.84,8,0.0,219.4416
Office Supplies,Appliances,272.048,7,0.2,30.605399999999946
Office Supplies,Binders,1614.5820000000003,6,0.7,-1237.8461999999995
Office Supplies,Fasteners,24.320000000000004,5,0.2,9.119999999999997
Technology,Accessories,1.584,2,0.2,0.4752000000000002
Furniture,Furnishings,31.983999999999998,1,0.2,0.0
Office Supplies,Envelopes,14.76,5,0.2,4.796999999999999
Furniture,Chairs,423.64799999999997,2,0.2,47.66039999999997
Office Supplies,Paper,76.64,2,0.2,26.823999999999995
Office Supplies,Envelopes,4.464,1,0.2,1.674
Office Supplies,Binders,3.959999999999999,10,0.8,-6.93
Office Supplies,Appliances,715.64,2,0.0,178.90999999999997
Furniture,Tables,268.704,3,0.2,6.717599999999976
Office Supplies,Art,21.92,8,0.0,5.918400000000002
Office Supplies,Storage,48.72,3,0.0,7.308
Furniture,Bookcases,205.666,2,0.15,-12.097999999999999
Furniture,Furnishings,30.344,2,0.6,-31.861200000000004
Office Supplies,Storage,25.695999999999998,2,0.2,1.9271999999999991
Technology,Machines,3404.5,5,0.0,1668.205
Technology,Accessories,101.34,3,0.0,8.107199999999992
Furniture,Chairs,344.37199999999996,4,0.3,-93.47240000000002
Office Supplies,Art,30.384,1,0.2,3.7979999999999947
Office Supplies,Binders,22.848,2,0.2,7.425599999999999
Office Supplies,Storage,38.62,2,0.0,10.813600000000001
Technology,Accessories,59.98,2,0.0,10.796399999999998
Office Supplies,Binders,174.3,3,0.0,81.92099999999999
Technology,Phones,383.96000000000004,5,0.2,38.396000000000015
Office Supplies,Binders,15.570000000000004,3,0.7,-11.418
Office Supplies,Binders,22.32,4,0.0,10.7136
Office Supplies,Labels,103.60000000000001,7,0.0,51.800000000000004
Technology,Accessories,2.9699999999999998,3,0.0,1.3365
Technology,Phones,569.99,1,0.0,170.99699999999996
Furniture,Furnishings,50.97,3,0.0,9.174599999999998
Furniture,Tables,298.116,6,0.3,-4.258800000000036
Office Supplies,Art,59.519999999999996,3,0.0,17.855999999999995
Furniture,Chairs,230.28000000000003,3,0.2,23.02799999999999
Office Supplies,Paper,105.52,5,0.2,34.294
Office Supplies,Envelopes,23.36,2,0.0,11.68
Technology,Phones,71.976,3,0.2,8.99699999999999
Office Supplies,Paper,8.56,2,0.0,3.8519999999999994
Office Supplies,Binders,13.919999999999998,3,0.2,4.872000000000001
Office Supplies,Appliances,2518.29,9,0.0,654.7553999999999
Office Supplies,Storage,540.5699999999999,3,0.0,140.5482
Office Supplies,Binders,221.056,8,0.2,77.36959999999999
Furniture,Chairs,81.424,2,0.2,-9.160199999999996
Office Supplies,Storage,134.8,10,0.0,35.047999999999995
Office Supplies,Binders,39.58199999999999,9,0.8,-59.372999999999976
Office Supplies,Supplies,44.688,7,0.2,5.0273999999999965
Office Supplies,Art,31.744,2,0.2,2.3808000000000007
Office Supplies,Binders,40.97999999999999,5,0.8,-65.568
Office Supplies,Binders,3.1679999999999993,3,0.8,-5.0687999999999995
Office Supplies,Fasteners,18.84,5,0.2,-3.5324999999999998
Furniture,Chairs,362.24999999999994,6,0.3,0.0
Furniture,Furnishings,63.55200000000001,6,0.6,-34.9536
Office Supplies,Storage,129.552,3,0.2,-22.671600000000005
